,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
7596,2020-05-19 12,31.06,1469217.0,24.4,,47302.54346426272
7597,2020-05-19 13,31.26,2074478.0,25.5,,66362.06014075495
7598,2020-05-19 14,30.22,2490202.0,27.1,,82402.44870946393
7599,2020-05-19 15,29.56,2483409.0,27.4,,84012.48308525034
7600,2020-05-19 16,28.08,2209052.0,28.1,,78669.94301994302
7601,2020-05-19 17,23.38,2247266.0,27.9,,96119.1616766467
7602,2020-05-19 18,18.04,1541009.0,27.7,,85421.78492239468
7603,2020-05-19 19,15.82,758383.0,27.0,,47938.24273072061
7604,2020-05-19 20,14.6,272474.0,25.6,,18662.60273972603
7605,2020-05-19 21,14.48,16343.0,24.1,,1128.6602209944751
7606,2020-05-19 22,13.82,0,23.4,,0.0
7607,2020-05-19 23,13.060000000000002,0,23.3,,0.0
7608,2020-05-20 00,13.3,0,21.7,,0.0
7609,2020-05-20 01,13.18,0,20.7,,0.0
7610,2020-05-20 02,13.14,0,20.8,,0.0
7611,2020-05-20 03,12.5,0,19.4,,0.0
7612,2020-05-20 04,12.2,0,19.1,,0.0
7613,2020-05-20 05,12.420000000000002,0,19.0,,0.0
7614,2020-05-20 06,13.4,0,19.5,,0.0
7615,2020-05-20 07,17.18,0,19.1,,0.0
7616,2020-05-20 08,22.020000000000003,0,19.2,,0.0
7617,2020-05-20 09,24.92,0,19.1,,0.0
7618,2020-05-20 10,27.82,39926.0,19.4,,1435.1545650611072
7619,2020-05-20 11,25.52,282839.0,20.2,,11083.032915360502
7620,2020-05-20 12,26.42,1163289.0,23.2,,44030.62074186222
7621,2020-05-20 13,28.04,976448.0,23.9,,34823.39514978602
7622,2020-05-20 14,29.88,1757918.0,25.1,,58832.59705488622
7623,2020-05-20 15,28.36,1738945.0,26.4,,61316.819464033855
7624,2020-05-20 16,25.76,2136.91,26.6,,82.9545807453416
7625,2020-05-20 17,21.880000000000006,1885643.0,28.1,,86181.1243144424
7626,2020-05-20 18,17.58,1700801.0,27.4,,96746.35949943119
7627,2020-05-20 19,15.34,630904.0,26.9,,41128.03129074316
7628,2020-05-20 20,14.1,288908.0,25.4,,20489.929078014186
7629,2020-05-20 21,13.6,27523.0,23.4,,2023.75
7630,2020-05-20 22,13.72,0,22.5,,0.0
7631,2020-05-20 23,13.22,0,21.7,,0.0
7632,2020-05-21 00,12.86,0,20.2,,0.0
7633,2020-05-21 01,12.64,0,20.6,,0.0
7634,2020-05-21 02,12.0,0,19.3,,0.0
7635,2020-05-21 03,12.02,0,18.7,,0.0
7636,2020-05-21 04,11.82,0,18.1,,0.0
7637,2020-05-21 05,11.72,0,17.7,,0.0
7638,2020-05-21 06,12.48,0,17.2,,0.0
7639,2020-05-21 07,16.32,0,17.1,,0.0
7640,2020-05-21 08,22.5,0,16.7,,0.0
7641,2020-05-21 09,25.42,0,16.5,,0.0
7642,2020-05-21 10,27.1,48055.0,17.6,,1773.2472324723246
7643,2020-05-21 11,29.62,698.86,21.6,,23.594193112761648
7644,2020-05-21 12,29.840000000000003,1466502.0,24.1,,49145.50938337801
7645,2020-05-21 13,30.06,2067.84,25.5,,68.79041916167665
7646,2020-05-21 14,32.160000000000004,2464765.0,26.9,,76640.7027363184
7647,2020-05-21 15,29.74,2699356.0,28.2,,90765.1647612643
7648,2020-05-21 16,26.540000000000006,2691.33,29.6,,101.40655614167292
7649,2020-05-21 17,22.84,2483.11,29.4,,108.7176007005254
7650,2020-05-21 18,17.880000000000006,2161.38,30.2,,120.88255033557043
7651,2020-05-21 19,16.200000000000006,870886.0,30.0,,53758.39506172838
7652,2020-05-21 20,15.22,214795.0,28.1,,14112.680683311431
7653,2020-05-21 21,14.0,30224.0,25.4,,2158.8571428571427
7654,2020-05-21 22,13.579999999999998,0,23.5,,0.0
7655,2020-05-21 23,13.579999999999998,0,21.6,,0.0
7656,2020-05-22 00,12.66,0,21.3,,0.0
7657,2020-05-22 01,12.739999999999998,0,20.4,,0.0
7658,2020-05-22 02,12.32,0,19.7,,0.0
7659,2020-05-22 03,11.94,0,19.8,,0.0
7660,2020-05-22 04,11.579999999999998,0,18.6,,0.0
7661,2020-05-22 05,11.78,0,18.4,,0.0
7662,2020-05-22 06,12.16,0,19.0,,0.0
7663,2020-05-22 07,17.4,0,18.3,,0.0
7664,2020-05-22 08,23.42,0,18.0,,0.0
7665,2020-05-22 09,26.380000000000006,0,17.3,,0.0
7666,2020-05-22 10,28.7,67413.0,17.3,,2348.8850174216027
7667,2020-05-22 11,29.66,649165.0,21.2,,21886.88469318948
7668,2020-05-22 12,27.92,1361716.0,25.7,,48772.06303724928
7669,2020-05-22 13,29.32,2007337.0,26.7,,68463.06275579809
7670,2020-05-22 14,30.84,2439779.0,28.6,,79110.86251621271
7671,2020-05-22 15,30.14,2431.1,29.3,,80.66025215660251
7672,2020-05-22 16,28.3,2712.58,30.9,,95.85088339222614
7673,2020-05-22 17,24.62,2522459.0,30.3,,102455.68643379366
7674,2020-05-22 18,19.92,1722254.0,30.6,,86458.53413654618
7675,2020-05-22 19,16.06,919844.0,29.6,,57275.46699875467
7676,2020-05-22 20,15.52,265088.0,27.7,,17080.41237113402
7677,2020-05-22 21,15.3,21988.0,24.8,,1437.124183006536
7678,2020-05-22 22,14.94,0,23.5,,0.0
7679,2020-05-22 23,13.920000000000002,0,22.6,,0.0
7680,2020-05-23 00,12.96,0,21.7,,0.0
7681,2020-05-23 01,13.04,0,20.9,,0.0
7682,2020-05-23 02,12.74,0,20.0,,0.0
7683,2020-05-23 03,13.98,0,19.8,,0.0
7684,2020-05-23 04,12.839999999999998,0,19.5,,0.0
7685,2020-05-23 05,12.34,0,19.6,,0.0
7686,2020-05-23 06,11.9,0,19.1,,0.0
7687,2020-05-23 07,12.74,0,18.8,,0.0
7688,2020-05-23 08,16.04,0,18.6,,0.0
7689,2020-05-23 09,17.380000000000006,0,18.4,,0.0
7690,2020-05-23 10,18.24,107538.0,19.0,,5895.723684210527
7691,2020-05-23 11,17.48,558361.0,21.1,,31942.848970251714
7692,2020-05-23 12,17.62,1057.33,23.9,,60.007377979568666
7693,2020-05-23 13,17.26,1340463.0,25.9,,77662.97798377751
7694,2020-05-23 14,16.28,2214.83,27.6,,136.0460687960688
7695,2020-05-23 15,15.48,1478585.0,26.5,,95515.82687338501
7696,2020-05-23 16,15.86,393662.0,25.4,,24821.059268600253
7697,2020-05-23 17,16.259999999999998,478.52,24.0,,29.42927429274293
7698,2020-05-23 18,16.1,620929.0,23.7,,38567.01863354037
7699,2020-05-23 19,15.099999999999998,511272.0,24.1,,33859.072847682124
7700,2020-05-23 20,13.68,244955.0,24.1,,17906.067251461987
7701,2020-05-23 21,12.86,28839.0,23.1,,2242.53499222395
7702,2020-05-23 22,13.12,0,22.6,,0.0
7703,2020-05-23 23,12.4,0,21.6,,0.0
7704,2020-05-24 00,12.080000000000002,0,21.3,,0.0
7705,2020-05-24 01,11.94,0,21.4,,0.0
7706,2020-05-24 02,11.66,0,21.3,,0.0
7707,2020-05-24 03,11.2,0,21.1,,0.0
7708,2020-05-24 04,11.24,0,20.1,,0.0
7709,2020-05-24 05,11.22,0,18.8,,0.0
7710,2020-05-24 06,10.78,0,17.9,,0.0
7711,2020-05-24 07,10.78,0,17.3,,0.0
7712,2020-05-24 08,14.24,0,17.2,,0.0
7713,2020-05-24 09,14.46,0,17.2,,0.0
7714,2020-05-24 10,14.82,14747.0,15.9,,995.0742240215924
7715,2020-05-24 11,15.44,252707.0,16.0,,16367.033678756477
7716,2020-05-24 12,15.34,392394.0,16.7,,25579.79139504563
7717,2020-05-24 13,15.14,689356.0,17.4,,45532.10039630119
7718,2020-05-24 14,15.06,847094.0,17.7,,56247.94156706507
7719,2020-05-24 15,13.9,745476.0,18.6,,53631.36690647482
7720,2020-05-24 16,12.86,1258771.0,19.2,,97882.65940902023
7721,2020-05-24 17,11.54,557599.0,18.7,,48318.80415944541
7722,2020-05-24 18,11.52,737292.0,19.4,,64001.04166666667
7723,2020-05-24 19,12.06,296972.0,19.0,,24624.543946932004
7724,2020-05-24 20,11.580000000000002,116461.0,18.5,,10057.081174438687
7725,2020-05-24 21,10.94,13746.0,17.9,,1256.4899451553931
7726,2020-05-24 22,11.54,0,17.6,,0.0
7727,2020-05-24 23,11.76,0,17.2,,0.0
7728,2020-05-25 00,10.48,0,16.6,,0.0
7729,2020-05-25 01,10.3,0,15.8,,0.0
7730,2020-05-25 02,10.2,0,15.1,,0.0
7731,2020-05-25 03,10.18,0,15.0,,0.0
7732,2020-05-25 04,10.0,0,15.1,,0.0
7733,2020-05-25 05,10.04,0,15.1,,0.0
7734,2020-05-25 06,10.9,0,15.1,,0.0
7735,2020-05-25 07,14.16,0,15.3,,0.0
7736,2020-05-25 08,18.68,0,15.5,,0.0
7737,2020-05-25 09,23.22,0,15.4,,0.0
7738,2020-05-25 10,20.54,20385.0,15.5,,992.4537487828627
7739,2020-05-25 11,22.24,107101.0,15.5,,4815.692446043166
7740,2020-05-25 12,22.68,288269.0,16.2,,12710.273368606702
7741,2020-05-25 13,24.92,527885.0,17.0,,21183.186195826645
7742,2020-05-25 14,26.08,1537858.0,20.6,,58966.94785276074
7743,2020-05-25 15,18.6,2746709.0,23.1,,147672.5268817204
7744,2020-05-25 16,24.88,2011127.0,24.2,,80833.07877813505
7745,2020-05-25 17,21.06,1556663.0,25.3,,73915.62203228871
7746,2020-05-25 18,17.52,1678842.0,26.2,,95824.31506849315
7747,2020-05-25 19,13.28,743112.0,25.5,,55957.22891566265
7748,2020-05-25 20,11.7,267732.0,23.8,,22883.076923076926
7749,2020-05-25 21,11.660000000000002,23609.0,22.1,,2024.7855917667234
7750,2020-05-25 22,10.86,0,21.0,,0.0
7751,2020-05-25 23,10.94,0,20.1,,0.0
7752,2020-05-26 00,10.38,0,19.2,,0.0
7753,2020-05-26 01,10.26,0,18.2,,0.0
7754,2020-05-26 02,9.86,0,17.8,,0.0
7755,2020-05-26 03,9.46,0,17.0,,0.0
7756,2020-05-26 04,9.48,0,16.7,,0.0
7757,2020-05-26 05,9.76,0,15.3,,0.0
7758,2020-05-26 06,10.5,0,14.3,,0.0
7759,2020-05-26 07,14.24,0,13.3,,0.0
7760,2020-05-26 08,18.5,0,13.2,,0.0
7761,2020-05-26 09,20.82,0,12.7,,0.0
7762,2020-05-26 10,19.880000000000006,36108.0,12.7,,1816.2977867203215
7763,2020-05-26 11,18.94,446891.0,14.0,,23595.08975712777
7764,2020-05-26 12,19.3,1502461.0,16.2,,77847.72020725388
7765,2020-05-26 13,18.68,2158781.0,18.4,,115566.4346895075
7766,2020-05-26 14,19.42,2594.57,20.4,,133.60298661174048
7767,2020-05-26 15,18.8,2833255.0,22.7,,150705.05319148937
7768,2020-05-26 16,19.16,2813.92,22.8,,146.8643006263048
7769,2020-05-26 17,16.72,2524095.0,24.1,,150962.6196172249
7770,2020-05-26 18,13.28,2081391.0,24.1,,156731.25
7771,2020-05-26 19,11.96,743797.0,23.4,,62190.38461538461
7772,2020-05-26 20,12.0,123556.0,21.8,,10296.333333333334
7773,2020-05-26 21,11.82,14857.0,19.2,,1256.9373942470388
7774,2020-05-26 22,11.32,0,17.0,,0.0
7775,2020-05-26 23,10.78,0,14.6,,0.0
7776,2020-05-27 00,10.08,0,13.2,,0.0
7777,2020-05-27 01,10.5,0,12.4,,0.0
7778,2020-05-27 02,10.0,0,11.3,,0.0
7779,2020-05-27 03,9.7,0,10.4,,0.0
7780,2020-05-27 04,10.38,0,9.6,,0.0
7781,2020-05-27 05,9.86,0,9.7,,0.0
7782,2020-05-27 06,10.1,0,9.3,,0.0
7783,2020-05-27 07,13.080000000000002,0,8.5,,0.0
7784,2020-05-27 08,19.58,0,8.0,,0.0
7785,2020-05-27 09,20.28,0,7.9,,0.0
7786,2020-05-27 10,18.96,36142.0,9.0,,1906.223628691983
7787,2020-05-27 11,19.72,713953.0,13.2,,36204.51318458418
7788,2020-05-27 12,16.799999999999994,1487924.0,16.6,,88566.90476190479
7789,2020-05-27 13,17.24,2116819.0,19.2,,122785.32482598608
7790,2020-05-27 14,17.32,2525384.0,21.8,,145807.39030023094
7791,2020-05-27 15,19.74,2767814.0,23.3,,140213.47517730496
7792,2020-05-27 16,19.66,2758131.0,24.4,,140291.505595117
7793,2020-05-27 17,17.48,2502056.0,25.6,,143138.21510297482
7794,2020-05-27 18,13.78,2072831.0,27.4,,150423.14949201743
7795,2020-05-27 19,12.18,728771.0,26.1,,59833.41543513958
7796,2020-05-27 20,10.66,124827.0,23.4,,11709.84990619137
7797,2020-05-27 21,10.56,15176.0,21.2,,1437.121212121212
7798,2020-05-27 22,9.760000000000002,0,17.9,,0.0
7799,2020-05-27 23,9.9,0,16.6,,0.0
7800,2020-05-28 00,9.86,0,15.8,,0.0
7801,2020-05-28 01,9.36,0,14.1,,0.0
7802,2020-05-28 02,8.959999999999997,0,12.5,,0.0
7803,2020-05-28 03,8.72,0,12.6,,0.0
7804,2020-05-28 04,8.8,0,11.2,,0.0
7805,2020-05-28 05,9.08,0,11.1,,0.0
7806,2020-05-28 06,9.84,0,9.8,,0.0
7807,2020-05-28 07,12.9,0,9.4,,0.0
7808,2020-05-28 08,17.0,0,9.2,,0.0
7809,2020-05-28 09,18.34,0,10.0,,0.0
7810,2020-05-28 10,17.94,34567.0,10.3,,1926.8115942028985
7811,2020-05-28 11,20.02,712039.0,14.6,,35566.38361638362
7812,2020-05-28 12,19.48,1488444.0,17.7,,76408.8295687885
7813,2020-05-28 13,21.04,2090164.0,21.4,,99342.39543726236
7814,2020-05-28 14,24.4,2481045.0,25.1,,101682.17213114754
7815,2020-05-28 15,23.74,2720289.0,26.7,,114586.73125526539
7816,2020-05-28 16,22.78,2701832.0,28.2,,118605.4433713784
7817,2020-05-28 17,19.22,2438209.0,28.3,,126857.9084287201
7818,2020-05-28 18,14.16,2031958.0,29.4,,143499.85875706215
7819,2020-05-28 19,13.8,732519.0,28.4,,53081.086956521736
7820,2020-05-28 20,13.02,133882.0,25.8,,10282.795698924732
7821,2020-05-28 21,12.36,14615.0,22.6,,1182.4433656957929
7822,2020-05-28 22,13.52,0,20.5,,0.0
7823,2020-05-28 23,11.96,0,18.7,,0.0
7824,2020-05-29 00,11.4,0,18.6,,0.0
7825,2020-05-29 01,10.96,0,17.4,,0.0
7826,2020-05-29 02,10.72,0,15.3,,0.0
7827,2020-05-29 03,11.3,0,14.6,,0.0
7828,2020-05-29 04,10.88,0,13.6,,0.0
7829,2020-05-29 05,10.54,0,14.2,,0.0
7830,2020-05-29 06,11.36,0,13.3,,0.0
7831,2020-05-29 07,13.96,0,11.9,,0.0
7832,2020-05-29 08,18.880000000000006,0,12.1,,0.0
7833,2020-05-29 09,22.24,0,11.7,,0.0
7834,2020-05-29 10,22.12,35057.0,11.6,,1584.8553345388789
7835,2020-05-29 11,23.2,702.85,16.4,,30.29525862068966
7836,2020-05-29 12,22.58,1477085.0,19.6,,65415.63330380869
7837,2020-05-29 13,21.42,2082076.0,22.7,,97202.42763772175
7838,2020-05-29 14,22.9,2509428.0,26.1,,109582.00873362446
7839,2020-05-29 15,23.0,2740776.0,26.8,,119164.17391304347
7840,2020-05-29 16,21.74,2728859.0,27.6,,125522.493100276
7841,2020-05-29 17,19.48,2462377.0,28.1,,126405.39014373717
7842,2020-05-29 18,15.6,2047163.0,28.9,,131228.39743589744
7843,2020-05-29 19,12.66,753231.0,28.2,,59496.91943127962
7844,2020-05-29 20,12.0,147271.0,25.2,,12272.583333333334
7845,2020-05-29 21,12.3,12609.0,22.3,,1025.121951219512
7846,2020-05-29 22,11.38,0,21.0,,0.0
7847,2020-05-29 23,11.62,0,16.9,,0.0
7848,2020-05-30 00,10.82,0,17.2,,0.0
7849,2020-05-30 01,10.4,0,15.7,,0.0
7850,2020-05-30 02,10.32,0,15.3,,0.0
7851,2020-05-30 03,10.02,0,14.9,,0.0
7852,2020-05-30 04,9.56,0,14.7,,0.0
7853,2020-05-30 05,10.0,0,13.5,,0.0
7854,2020-05-30 06,10.2,0,12.9,,0.0
7855,2020-05-30 07,12.34,0,13.5,,0.0
7856,2020-05-30 08,16.3,0,13.3,,0.0
7857,2020-05-30 09,17.64,0,12.5,,0.0
7858,2020-05-30 10,17.3,49168.0,12.7,,2842.080924855491
7859,2020-05-30 11,17.080000000000002,631846.0,15.1,,36993.32552693208
7860,2020-05-30 12,16.380000000000006,1364094.0,20.9,,83278.02197802195
7861,2020-05-30 13,16.16,2059.08,23.3,,127.41831683168316
7862,2020-05-30 14,14.3,2472.19,25.3,,172.88041958041958
7863,2020-05-30 15,13.7,2668676.0,25.9,,194793.8686131387
7864,2020-05-30 16,12.8,2674787.0,27.1,,208967.734375
7865,2020-05-30 17,14.52,2438.49,27.3,,167.9400826446281
7866,2020-05-30 18,13.159999999999998,2023979.0,27.8,,153797.7963525836
7867,2020-05-30 19,12.96,735322.0,27.5,,56737.8086419753
7868,2020-05-30 20,12.36,141641.0,25.4,,11459.62783171521
7869,2020-05-30 21,12.1,17142.0,21.9,,1416.6942148760331
7870,2020-05-30 22,12.64,0,19.8,,0.0
7871,2020-05-30 23,11.62,0,18.4,,0.0
7872,2020-05-31 00,11.64,0,16.5,,0.0
7873,2020-05-31 01,11.16,0,16.0,,0.0
7874,2020-05-31 02,10.5,0,14.6,,0.0
7875,2020-05-31 03,10.32,0,14.3,,0.0
7876,2020-05-31 04,10.4,0,13.9,,0.0
7877,2020-05-31 05,10.28,0,12.8,,0.0
7878,2020-05-31 06,10.32,0,12.7,,0.0
7879,2020-05-31 07,10.12,0,12.3,,0.0
7880,2020-05-31 08,10.58,0,11.1,,0.0
7881,2020-05-31 09,11.6,0,11.3,,0.0
7882,2020-05-31 10,12.9,35603.0,11.7,,2759.922480620155
7883,2020-05-31 11,14.660000000000002,669561.0,16.5,,45672.64665757162
7884,2020-05-31 12,14.36,1434772.0,19.4,,99914.48467966574
7885,2020-05-31 13,14.7,2029904.0,22.8,,138088.7074829932
7886,2020-05-31 14,13.92,2417332.0,24.6,,173658.908045977
7887,2020-05-31 15,12.74,2662733.0,25.8,,209005.7299843014
7888,2020-05-31 16,12.82,2641687.0,27.0,,206059.82839313571
7889,2020-05-31 17,13.72,2365617.0,27.6,,172421.06413994168
7890,2020-05-31 18,12.56,1877101.0,28.2,,149450.71656050955
7891,2020-05-31 19,12.98,724785.0,26.7,,55838.59784283513
7892,2020-05-31 20,12.42,159662.0,24.8,,12855.233494363929
7893,2020-05-31 21,12.560000000000002,18869.0,21.7,,1502.308917197452
7894,2020-05-31 22,11.48,0,19.9,,0.0
7895,2020-05-31 23,10.94,0,17.8,,0.0
7896,2020-06-01 00,10.86,0,16.7,,0.0
7897,2020-06-01 01,10.54,0,15.7,,0.0
7898,2020-06-01 02,9.84,0,14.7,,0.0
7899,2020-06-01 03,10.06,0,13.7,,0.0
7900,2020-06-01 04,9.58,0,13.1,,0.0
7901,2020-06-01 05,9.64,0,13.2,,0.0
7902,2020-06-01 06,10.52,0,12.4,,0.0
7903,2020-06-01 07,13.9,0,11.7,,0.0
7904,2020-06-01 08,20.1,0,11.2,,0.0
7905,2020-06-01 09,22.28,0,10.8,,0.0
7906,2020-06-01 10,24.3,55043.0,11.7,,2265.144032921811
7907,2020-06-01 11,23.48,645.07,15.8,,27.473168654173765
7908,2020-06-01 12,24.300000000000004,1342385.0,18.5,,55242.18106995884
7909,2020-06-01 13,26.38,1948292.0,22.5,,73854.89006823351
7910,2020-06-01 14,27.04,2394.85,24.7,,88.56693786982248
7911,2020-06-01 15,26.02,2634266.0,26.6,,101240.04611837049
7912,2020-06-01 16,25.1,2636415.0,27.3,,105036.45418326692
7913,2020-06-01 17,20.36,2323567.0,28.1,,114124.115913556
7914,2020-06-01 18,16.78,1933579.0,28.2,,115231.16805721096
7915,2020-06-01 19,13.82,730236.0,28.0,,52839.073806078144
7916,2020-06-01 20,13.38,128719.0,24.4,,9620.254110612854
7917,2020-06-01 21,13.4,16596.0,23.8,,1238.5074626865671
7918,2020-06-01 22,12.52,0,20.7,,0.0
7919,2020-06-01 23,12.24,0,19.7,,0.0
7920,2020-06-02 00,11.52,0,17.7,,0.0
7921,2020-06-02 01,11.579999999999998,0,16.4,,0.0
7922,2020-06-02 02,11.12,0,15.6,,0.0
7923,2020-06-02 03,11.78,0,14.4,,0.0
7924,2020-06-02 04,10.760000000000002,0,14.2,,0.0
7925,2020-06-02 05,10.66,0,14.0,,0.0
7926,2020-06-02 06,10.9,0,13.5,,0.0
7927,2020-06-02 07,14.84,0,13.0,,0.0
7928,2020-06-02 08,19.48,0,12.4,,0.0
7929,2020-06-02 09,20.78,0,11.9,,0.0
7930,2020-06-02 10,22.82,35659.0,12.9,,1562.6205083260297
7931,2020-06-02 11,24.840000000000003,648859.0,16.5,,26121.537842190013
7932,2020-06-02 12,26.0,1368.46,19.4,,52.63307692307693
7933,2020-06-02 13,27.02,1956511.0,24.0,,72409.73353071799
7934,2020-06-02 14,27.62,2349081.0,26.2,,85050.0
7935,2020-06-02 15,25.820000000000004,2591451.0,27.8,,100366.03408210688
7936,2020-06-02 16,23.880000000000006,2592596.0,27.7,,108567.67169179226
7937,2020-06-02 17,21.0,2278733.0,28.7,,108511.09523809524
7938,2020-06-02 18,18.8,1901512.0,28.6,,101144.25531914893
7939,2020-06-02 19,17.16,740116.0,27.4,,43130.30303030303
7940,2020-06-02 20,14.36,148279.0,25.2,,10325.835654596101
7941,2020-06-02 21,13.0,17472.0,22.7,,1344.0
7942,2020-06-02 22,13.1,0,21.0,,0.0
7943,2020-06-02 23,11.96,0,19.7,,0.0
7944,2020-06-03 00,12.1,0,17.8,,0.0
7945,2020-06-03 01,11.98,0,16.8,,0.0
7946,2020-06-03 02,10.96,0,15.8,,0.0
7947,2020-06-03 03,11.079999999999998,0,15.0,,0.0
7948,2020-06-03 04,10.88,0,14.9,,0.0
7949,2020-06-03 05,10.66,0,14.0,,0.0
7950,2020-06-03 06,10.8,0,13.6,,0.0
7951,2020-06-03 07,15.28,0,13.2,,0.0
7952,2020-06-03 08,20.8,0,12.5,,0.0
7953,2020-06-03 09,22.96,0,12.5,,0.0
7954,2020-06-03 10,24.0,50708.0,12.9,,2112.8333333333335
7955,2020-06-03 11,26.2,576067.0,16.1,,21987.290076335878
7956,2020-06-03 12,26.46,1228547.0,20.0,,46430.347694633405
7957,2020-06-03 13,28.16,1684641.0,23.8,,59823.89914772727
7958,2020-06-03 14,29.72,2146442.0,27.7,,72222.1399730821
7959,2020-06-03 15,29.04,2594383.0,28.7,,89338.25757575758
7960,2020-06-03 16,26.3,2511188.0,29.1,,95482.43346007605
7961,2020-06-03 17,23.14,2331263.0,29.4,,100746.02420051859
7962,2020-06-03 18,18.6,1895.73,30.0,,101.92096774193547
7963,2020-06-03 19,16.139999999999993,756399.0,28.2,,46864.869888475856
7964,2020-06-03 20,14.439999999999998,273268.0,27.2,,18924.37673130194
7965,2020-06-03 21,13.580000000000002,24151.0,24.9,,1778.4241531664209
7966,2020-06-03 22,13.76,0,24.1,,0.0
7967,2020-06-03 23,13.48,0,22.5,,0.0
7968,2020-06-04 00,12.94,0,21.8,,0.0
7969,2020-06-04 01,12.38,0,21.7,,0.0
7970,2020-06-04 02,12.06,0,20.5,,0.0
7971,2020-06-04 03,12.1,0,20.3,,0.0
7972,2020-06-04 04,11.72,0,19.9,,0.0
7973,2020-06-04 05,11.34,0,19.2,,0.0
7974,2020-06-04 06,11.94,0,18.3,,0.0
7975,2020-06-04 07,16.36,0,17.9,,0.0
7976,2020-06-04 08,19.72,0,17.3,,0.0
7977,2020-06-04 09,23.860000000000007,0,17.5,,0.0
7978,2020-06-04 10,26.06,36734.0,17.7,,1409.5932463545664
7979,2020-06-04 11,25.32,486661.0,19.2,,19220.418641390206
7980,2020-06-04 12,26.34,1139233.0,22.2,,43251.06302201974
7981,2020-06-04 13,27.36,1878.2,27.1,,68.64766081871345
7982,2020-06-04 14,29.28,2295065.0,28.5,,78383.3674863388
7983,2020-06-04 15,30.72,2571157.0,30.2,,83696.51692708334
7984,2020-06-04 16,28.2,2050834.0,28.5,,72724.60992907801
7985,2020-06-04 17,22.98,1920699.0,29.5,,83581.3315926893
7986,2020-06-04 18,20.16,1210937.0,29.5,,60066.319444444445
7987,2020-06-04 19,19.08,770013.0,28.1,,40357.07547169812
7988,2020-06-04 20,15.74,145.17,27.5,,9.222998729351968
7989,2020-06-04 21,15.6,15135.0,24.5,,970.1923076923077
7990,2020-06-04 22,15.0,0,23.0,,0.0
7991,2020-06-04 23,14.48,0,22.8,,0.0
7992,2020-06-05 00,13.839999999999998,0,22.2,,0.0
7993,2020-06-05 01,13.7,0,21.4,,0.0
7994,2020-06-05 02,13.06,0,20.4,,0.0
7995,2020-06-05 03,12.68,0,19.2,,0.0
7996,2020-06-05 04,12.9,0,19.0,,0.0
7997,2020-06-05 05,12.98,0,18.5,,0.0
7998,2020-06-05 06,13.1,0,18.2,,0.0
7999,2020-06-05 07,19.44,0,17.5,,0.0
8000,2020-06-05 08,24.22,0,17.2,,0.0
8001,2020-06-05 09,26.12,0,17.7,,0.0
8002,2020-06-05 10,27.94,36999.0,17.8,,1324.2304939155333
8003,2020-06-05 11,30.24,612532.0,21.8,,20255.68783068783
8004,2020-06-05 12,29.58,1310103.0,24.7,,44290.162271805275
8005,2020-06-05 13,29.04,1888102.0,28.2,,65017.28650137741
8006,2020-06-05 14,31.76,2267374.0,29.3,,71390.86901763224
8007,2020-06-05 15,29.62,1902572.0,29.5,,64232.680621201886
8008,2020-06-05 16,25.9,2567546.0,30.1,,99133.05019305019
8009,2020-06-05 17,22.36,2201034.0,30.7,,98436.22540250447
8010,2020-06-05 18,18.26,1669.25,29.5,,91.4156626506024
8011,2020-06-05 19,16.759999999999998,769739.0,29.2,,45927.147971360384
8012,2020-06-05 20,16.34,186531.0,28.0,,11415.605875152998
8013,2020-06-05 21,16.08,22296.0,24.6,,1386.5671641791046
8014,2020-06-05 22,16.18,0,24.4,,0.0
8015,2020-06-05 23,15.1,0,24.0,,0.0
8016,2020-06-06 00,14.54,0,23.3,,0.0
8017,2020-06-06 01,14.28,0,22.1,,0.0
8018,2020-06-06 02,13.240000000000002,0,22.4,,0.0
8019,2020-06-06 03,14.0,0,21.4,,0.0
8020,2020-06-06 04,13.6,0,20.5,,0.0
8021,2020-06-06 05,13.179999999999998,0,20.8,,0.0
8022,2020-06-06 06,12.62,0,20.4,,0.0
8023,2020-06-06 07,12.96,0,19.1,,0.0
8024,2020-06-06 08,15.58,0,18.1,,0.0
8025,2020-06-06 09,17.48,0,17.9,,0.0
8026,2020-06-06 10,18.34,33064.0,18.4,,1802.835332606325
8027,2020-06-06 11,18.48,596108.0,21.9,,32256.926406926406
8028,2020-06-06 12,17.0,1301.87,24.4,,76.58058823529412
8029,2020-06-06 13,18.34,1858999.0,26.9,,101363.08615049074
8030,2020-06-06 14,17.64,2270279.0,28.4,,128700.62358276643
8031,2020-06-06 15,16.82,2503443.0,29.3,,148837.2770511296
8032,2020-06-06 16,17.220000000000002,2553.42,30.3,,148.28222996515677
8033,2020-06-06 17,17.38,1793993.0,31.0,,103221.69159953971
8034,2020-06-06 18,17.14,659505.0,29.1,,38477.53792298716
8035,2020-06-06 19,16.94,614246.0,28.9,,36260.09445100354
8036,2020-06-06 20,16.1,123327.0,27.9,,7660.062111801241
8037,2020-06-06 21,16.0,17299.0,26.7,,1081.1875
8038,2020-06-06 22,15.54,0,24.4,,0.0
8039,2020-06-06 23,14.86,0,22.5,,0.0
8040,2020-06-07 00,14.02,0,21.7,,0.0
8041,2020-06-07 01,13.580000000000002,0,21.8,,0.0
8042,2020-06-07 02,13.82,0,19.9,,0.0
